Fight_ID,Red_Corner_Fighter,Blue_Corner_Fighter,Red_Fighter_odds,Blue_Fighter_odds,Winner
3514,Philip De Fries,Oli Thompson,-210.0,190.0,Red
3515,Manvel Gamburyan,Michihiro Omigawa,-190.0,175.0,Red
3516,John Moraga,Ulysses Gomez,110.0,-120.0,Red
3517,Urijah Faber,Renan Barao,150.0,-160.0,Blue
3518,Hector Lombard,Tim Boetsch,-310.0,280.0,Blue
3519,Cheick Kongo,Shawn Jordan,-125.0,115.0,Red
3520,Brian Ebersole,James Head,-325.0,295.0,Blue
3521,Chris Clements,Matthew Riddle,155.0,-165.0,Draw
3522,Court McGee,Nick Ring,-125.0,115.0,Blue
3523,Roland Delorme,Francisco Rivera,120.0,-130.0,Draw
3524,Anthony Perosh,Ryan Jimmo,210.0,-230.0,Blue
3525,Bryan Caraway,Mitch Gagnon,-220.0,200.0,Red
3526,Antonio Carvalho,Daniel Pineda,235.0,-255.0,Red
3527,Mitch Clarke,Anton Kuivanen,155.0,-165.0,Blue
3528,Mark Munoz,Chris Weidman,130.0,-140.0,Blue
3529,James Te Huna,Joey Beltran,-380.0,340.0,Red
3530,Aaron Simpson,Kenny Robertson,-330.0,300.0,Red
3531,Karlos Vemola,Francis Carmont,190.0,-210.0,Blue
3532,TJ Dillashaw,Vaughan Lee,-415.0,370.0,Red
3533,Rafael Dos Anjos,Anthony Njokuani,-190.0,175.0,Red
3534,Damacio Page,Alex Caceres,110.0,-120.0,Blue
3535,Chris Cariaso,Josh Ferguson,-355.0,295.0,Red
3536,Rafael Natal,Andrew Craig,130.0,-140.0,Blue
3537,Marcelo Guimaraes,Dan Stittgen,-395.0,350.0,Red
3538,Raphael Assuncao,Issei Tamura,-190.0,175.0,Red
3539,Anderson Silva,Chael Sonnen,-280.0,255.0,Red
3540,Forrest Griffin,Tito Ortiz,-300.0,270.0,Red
3541,Cung Le,Patrick Cote,185.0,-200.0,Red
3542,Dong Hyun Kim,Demian Maia,-143.0,133.0,Blue
3543,Chad Mendes,Cody McKenzie,-705.0,570.0,Red
3544,Ivan Menjivar,Mike Easton,-115.0,105.0,Blue
3545,Melvin Guillard,Fabricio Camoes,-290.0,260.0,Red
3546,Gleison Tibau,Khabib Nurmagomedov,-153.0,143.0,Blue
3547,Costas Philippou,Riki Fukuda,-190.0,175.0,Red
3548,John Alessio,Shane Roller,140.0,-150.0,Blue
3549,Rafaello Oliveira,Yoislandy Izquierdo,170.0,-185.0,Red
3550,Wanderlei Silva,Rich Franklin,125.0,-135.0,Blue
3551,Cezar Ferreira,Sergio Moraes,-315.0,258.0,Red
3552,Godofredo Pepey,Rony Jason,240.0,-260.0,Blue
3553,Fabricio Werdum,Mike Russow,-475.0,420.0,Red
3554,Iuri Alcantara,Hacran Dias,-178.0,167.0,Blue
3555,Anistavio Medeiros,Rodrigo Damm,185.0,-200.0,Blue
3556,Delson Heleno,Francisco Trinaldo,-120.0,110.0,Blue
3557,John Teixeira,Hugo Viana,185.0,-200.0,Blue
3558,Thiago Perpetuo,Leonardo Mafra,-115.0,105.0,Red
3559,Marcos Vinicius,Wagner Campos,-260.0,240.0,Red
3560,Felipe Arantes,Milton Vieira,-155.0,145.0,Draw
3561,Gray Maynard,Clay Guida,-220.0,200.0,Red
3562,Sam Stout,Spencer Fisher,-355.0,320.0,Red
3563,Brian Ebersole,TJ Waldburger,-230.0,190.0,Red
3564,Ross Pearson,Cub Swanson,-215.0,195.0,Blue
3565,Hatsu Hioki,Ricardo Lamas,-165.0,155.0,Blue
3566,Ramsey Nijem,CJ Keith,-150.0,140.0,Red
3567,Rick Story,Brock Jardine,-370.0,330.0,Red
3568,Steven Siler,Joey Gambino,110.0,-120.0,Red
3569,Nick Catone,Chris Camozzi,-210.0,190.0,Blue
3570,Matt Brown,Luis Ramos,-155.0,145.0,Red
3571,Dan Miller,Ricardo Funch,-330.0,300.0,Red
3572,Ken Stone,Dustin Pague,140.0,-150.0,Red
3573,Demetrious Johnson,Ian McCall,-110.0,100.0,Red
3574,Erick Silva,Charlie Brenneman,-185.0,170.0,Red
3575,Mike Pyle,Josh Neer,-190.0,175.0,Red
3576,Eddie Wineland,Scott Jorgensen,150.0,-160.0,Red
3577,Mike Pierce,Carlos Eduardo Rocha,-230.0,190.0,Red
3578,Seth Baczynski,Lance Benoist,-105.0,-105.0,Red
3579,Leonard Garcia,Matt Grice,-125.0,115.0,Blue
3580,Dustin Pague,Jared Papazian,150.0,-160.0,Red
3581,Tim Means,Justin Salas,-130.0,120.0,Red
3582,Buddy Roberts,Caio Magalhaes,-130.0,120.0,Red
3583,Henry Martinez,Bernardo Magalhaes,-230.0,210.0,Red
3584,Jake Hecht,Sean Pierson,-155.0,145.0,Blue
3585,Jake Ellenberger,Martin Kampmann,-178.0,167.0,Blue
3586,Michael Chiesa,Al Iaquinta,240.0,-260.0,Red
3587,Jonathan Brookins,Charles Oliveira,185.0,-200.0,Blue
3588,Max Holloway,Pat Schilling,-140.0,130.0,Red
3589,Justin Lawrence,John Cofer,-345.0,315.0,Red
3590,Daron Cruickshank,Chris Tickle,-174.0,164.0,Red
3591,Myles Jury,Chris Saunders,-310.0,280.0,Red
3592,Cristiano Marcello,Sam Sicilia,177.0,-192.0,Blue
3593,Joe Proctor,Jeremy Larsen,-280.0,255.0,Red
3594,John Albert,Erik Perez,-185.0,170.0,Blue
3595,Junior Dos Santos,Frank Mir,-475.0,420.0,Red
3596,Cain Velasquez,Antonio Silva,-400.0,355.0,Red
3597,Roy Nelson,Dave Herman,-162.0,152.0,Red
3598,Stipe Miocic,Shane del Rosario,-170.0,150.0,Red
3599,Stefan Struve,Lavar Johnson,-130.0,120.0,Red
3600,Diego Brandao,Darren Elkins,-260.0,240.0,Blue
3601,Edson Barboza,Jamie Varner,-540.0,460.0,Blue
3602,Jason Miller,CB Dollaway,-155.0,145.0,Blue
3603,Dan Hardy,Duane Ludwig,-130.0,120.0,Red
3604,Jacob Volkmann,Paul Sass,-190.0,175.0,Blue
3605,Kyle Kingsbury,Glover Teixeira,215.0,-235.0,Blue
3606,Mike Brown,Daniel Pineda,-118.0,108.0,Red
3607,Chan Sung Jung,Dustin Poirier,290.0,-350.0,Red
3608,Amir Sadollah,Jorge Lopez,-105.0,-105.0,Red
3609,Donald Cerrone,Jeremy Stephens,-220.0,200.0,Red
3610,Yves Jabouin,Jeff Hougland,-305.0,275.0,Red
3611,Igor Pokrajac,Fabio Maldonado,130.0,-140.0,Red
3612,Jason MacDonald,Tom Lawlor,200.0,-220.0,Blue
3613,Brad Tavares,Dongi Yang,-160.0,150.0,Red
3614,Cody McKenzie,Marcus LeVesseur,170.0,-185.0,Red
3615,TJ Grant,Carlo Prater,-430.0,380.0,Red
3616,Rafael Dos Anjos,Kamal Shalorus,-365.0,328.0,Red
3617,Jeff Curran,Johnny Eduardo,110.0,-120.0,Blue
3618,Alex Soto,Francisco Rivera,215.0,-235.0,Blue
3619,Nate Diaz,Jim Miller,150.0,-160.0,Red
3620,Josh Koscheck,Johny Hendricks,123.0,-133.0,Blue
3621,Rousimar Palhares,Alan Belcher,-210.0,190.0,Blue
3622,Pat Barry,Lavar Johnson,-150.0,140.0,Blue
3623,Tony Ferguson,Michael Johnson,-315.0,285.0,Blue
3624,John Dodson,Tim Elliott,-510.0,440.0,Red
3625,John Hathaway,Pascal Krauss,-185.0,170.0,Red
3626,Louis Gaudinot,John Lineker,245.0,-265.0,Red
3627,Danny Castillo,John Cholish,140.0,-150.0,Red
3628,Dennis Bermudez,Pablo Garza,-110.0,100.0,Red
3629,Roland Delorme,Nick Denis,240.0,-280.0,Red
3630,Mike Massenzio,Karlos Vemola,-130.0,110.0,Blue
3631,Jon Jones,Rashad Evans,-510.0,440.0,Red
3632,Rory MacDonald,Che Mills,-660.0,540.0,Red
3633,Brendan Schaub,Ben Rothwell,-215.0,195.0,Blue
3634,Miguel Torres,Michael McDonald,-105.0,-105.0,Blue
3635,Mark Hominick,Eddie Yagin,-480.0,423.0,Blue
3636,Mark Bocek,John Alessio,-290.0,260.0,Red
3637,Travis Browne,Chad Griggs,-300.0,270.0,Red
3638,Matt Brown,Stephen Thompson,200.0,-220.0,Red
3639,John Makdessi,Anthony Njokuani,200.0,-220.0,Blue
3640,Mac Danzig,Efrain Escudero,-135.0,125.0,Red
3641,Keith Wisniewski,Chris Clements,135.0,-145.0,Blue
3642,Marcus Brimage,Maximo Blanco,215.0,-235.0,Red
3643,Alexander Gustafsson,Thiago Silva,-260.0,240.0,Red
3644,Brian Stann,Alessio Sakara,-380.0,340.0,Red
3645,Paulo Thiago,Siyar Bahadurzada,-150.0,140.0,Blue
3646,Dennis Siver,Diego Nunes,170.0,-185.0,Red
3647,DaMarques Johnson,John Maguire,170.0,-185.0,Blue
3648,Brad Pickett,Damacio Page,-280.0,255.0,Red
3649,Papy Abedi,James Head,-185.0,170.0,Blue
3650,Cyrille Diabate,Tom DeBlass,177.0,-192.0,Red
3651,Francis Carmont,Magnus Cedenblad,-290.0,260.0,Red
3652,Reza Madadi,Yoislandy Izquierdo,-250.0,230.0,Red
3653,Simeon Thoresen,Besam Yousef,-325.0,295.0,Red
3654,Jason Young,Eric Wisely,-170.0,160.0,Red
3655,Thiago Alves,Martin Kampmann,-145.0,135.0,Blue
3656,Joseph Benavidez,Yasuhiro Urushitani,-870.0,680.0,Red
3657,Demetrious Johnson,Ian McCall,-325.0,295.0,Draw
3658,Court McGee,Costas Philippou,-125.0,115.0,Blue
3659,James Te Huna,Aaron Rosa,-345.0,315.0,Red
3660,Anthony Perosh,Nick Penner,135.0,-145.0,Red
3661,Cole Miller,Steven Siler,-460.0,410.0,Blue
3662,Kyle Noke,Andrew Craig,-255.0,235.0,Blue
3663,TJ Waldburger,Jake Hecht,-140.0,120.0,Red
3664,Mackens Semerzier,Daniel Pineda,-145.0,135.0,Blue
3665,Oli Thompson,Shawn Jordan,200.0,-220.0,Blue
3666,Frankie Edgar,Benson Henderson,-130.0,120.0,Blue
3667,Rampage Jackson,Ryan Bader,-145.0,135.0,Blue
3668,Mark Hunt,Cheick Kongo,255.0,-280.0,Red
3669,Yoshihiro Akiyama,Jake Shields,315.0,-345.0,Blue
3670,Yushin Okami,Tim Boetsch,-410.0,365.0,Blue
3671,Hatsu Hioki,Bart Palaszewski,-185.0,170.0,Red
3672,Anthony Pettis,Joe Lauzon,-285.0,258.0,Red
3673,Takanori Gomi,Eiji Mitsuoka,-250.0,230.0,Red
3674,Norifumi Yamamoto,Vaughan Lee,-290.0,260.0,Blue
3675,Riki Fukuda,Steve Cantwell,-310.0,280.0,Red
3676,Takeya Mizugaki,Chris Cariaso,-290.0,260.0,Blue
3677,Tiequan Zhang,Issei Tamura,-196.0,181.0,Blue
3678,Diego Sanchez,Jake Ellenberger,320.0,-355.0,Blue
3679,Stefan Struve,Dave Herman,101.0,-111.0,Red
3680,Aaron Simpson,Ronny Markes,130.0,-140.0,Blue
3681,Stipe Miocic,Philip De Fries,-515.0,410.0,Red
3682,TJ Dillashaw,Walel Watson,-255.0,235.0,Red
3683,Ivan Menjivar,John Albert,-240.0,220.0,Red
3684,Jonathan Brookins,Vagner Rocha,-165.0,155.0,Red
3685,Anton Kuivanen,Justin Salas,130.0,-140.0,Blue
3686,Tim Means,Bernardo Magalhaes,115.0,-125.0,Red
3687,Nick Diaz,Carlos Condit,-190.0,175.0,Blue
3688,Roy Nelson,Fabricio Werdum,140.0,-150.0,Blue
3689,Josh Koscheck,Mike Pierce,-270.0,248.0,Red
3690,Renan Barao,Scott Jorgensen,-215.0,195.0,Red
3691,Ed Herman,Clifford Starks,-220.0,200.0,Red
3692,Dustin Poirier,Max Holloway,-515.0,445.0,Red
3693,Alex Caceres,Edwin Figueroa,115.0,-125.0,Blue
3694,Matt Brown,Chris Cope,-335.0,305.0,Red
3695,Matthew Riddle,Henry Martinez,-365.0,328.0,Red
3696,Rafael Natal,Michael Kuiper,-152.0,142.0,Red
3697,Dan Stittgen,Stephen Thompson,290.0,-320.0,Blue
3698,Rashad Evans,Phil Davis,-191.0,176.0,Red
3699,Chael Sonnen,Michael Bisping,-380.0,340.0,Red
3700,Demian Maia,Chris Weidman,142.0,-152.0,Blue
3701,Evan Dunham,Nik Lentz,-355.0,320.0,Red
3702,Mike Russow,Jon Olav Einemo,-105.0,-105.0,Red
3703,Cub Swanson,George Roop,110.0,-130.0,Red
3704,Charles Oliveira,Eric Wisely,-560.0,475.0,Red
3705,Michael Johnson,Shane Roller,225.0,-245.0,Red
3706,Joey Beltran,Lavar Johnson,-170.0,160.0,Blue
3707,Chris Camozzi,Dustin Jacoby,-145.0,135.0,Red
3708,Melvin Guillard,Jim Miller,140.0,-150.0,Blue
3709,Duane Ludwig,Josh Neer,155.0,-165.0,Blue
3710,Mike Easton,Jared Papazian,-430.0,380.0,Red
3711,Pat Barry,Christian Morecraft,-200.0,185.0,Red
3712,Jorge Rivera,Eric Schafer,135.0,-145.0,Red
3713,Kamal Shalorus,Khabib Nurmagomedov,100.0,-110.0,Blue
3714,Charlie Brenneman,Daniel Roberts,-360.0,325.0,Red
3715,Fabricio Camoes,Tommy Hayden,-310.0,280.0,Red
3716,Daniel Pineda,Pat Schilling,-140.0,130.0,Red
3717,Joseph Sandoval,Nick Denis,250.0,-275.0,Blue
3718,Jose Aldo,Chad Mendes,-230.0,210.0,Red
3719,Vitor Belfort,Anthony Johnson,-125.0,115.0,Red
3720,Rousimar Palhares,Mike Massenzio,-500.0,435.0,Red
3721,Erick Silva,Carlo Prater,-530.0,455.0,Blue
3722,Edson Barboza,Terry Etim,-305.0,275.0,Red
3723,Thiago Tavares,Sam Stout,-125.0,115.0,Red
3724,Gabriel Gonzaga,Ednaldo Oliveira,-140.0,130.0,Red
3725,Iuri Alcantara,Michihiro Omigawa,-192.0,177.0,Red
3726,Ricardo Funch,Mike Pyle,455.0,-530.0,Blue
